,coma,puntos,parentesis,word_count,letras,charbyword,concre_media,cant_abstractas
1376,0,1,0,9,39,4.333333333333333,2.2577777777777777,4
4794,0,0,0,4,14,3.5,2.75,1
358,1,1,0,13,40,3.076923076923077,1.7146153846153847,4
1387,0,1,0,6,28,4.666666666666667,1.2966666666666666,2
320,0,0,0,4,12,3.0,2.45,1
6521,0,1,0,3,15,5.0,1.9666666666666668,1
4291,0,0,0,10,33,3.3,2.075,4
3255,0,1,0,5,14,2.8,2.1260000000000003,2
3117,0,1,0,11,53,4.818181818181818,2.213636363636364,4
2572,0,1,0,39,161,4.128205128205129,2.072051282051282,14
3596,0,1,0,12,47,3.9166666666666665,2.035833333333333,6
4454,0,0,0,11,35,3.1818181818181817,0.9090909090909091,2
6730,0,2,0,5,19,3.8,1.1199999999999999,1
566,0,1,0,13,54,4.153846153846154,2.496923076923077,5
7082,0,1,0,4,15,3.75,2.6574999999999998,1
2297,0,0,0,9,42,4.666666666666667,2.368888888888889,1
116,0,1,0,6,21,3.5,1.6033333333333335,3
6196,0,1,0,7,33,4.714285714285714,1.2385714285714287,1
4473,0,1,0,5,20,4.0,2.368,1
1107,0,1,0,7,41,5.857142857142857,2.1514285714285712,1
875,0,1,0,12,54,4.5,1.9025,6
1816,0,1,0,7,25,3.5714285714285716,1.1828571428571428,3
6975,0,0,0,5,26,5.2,1.594,0
2669,1,4,0,19,82,4.315789473684211,2.427894736842105,7
555,0,1,0,6,20,3.3333333333333335,2.3333333333333335,1
458,0,1,0,5,21,4.2,1.508,2
6646,0,1,0,7,27,3.857142857142857,2.1928571428571426,3
221,0,2,0,9,37,4.111111111111111,1.7044444444444444,2
5331,0,1,0,5,34,6.8,0.734,2
6108,0,0,0,7,32,4.571428571428571,2.17,2
1099,0,1,0,4,13,3.25,2.4675000000000002,1
2707,1,1,0,42,155,3.6904761904761907,2.1395238095238094,19
307,0,1,0,5,25,5.0,1.8259999999999998,1
4551,0,1,0,8,21,2.625,2.08875,3
1544,0,0,0,5,16,3.2,1.494,1
1134,0,0,0,8,28,3.5,2.8200000000000003,3
6336,0,0,0,10,48,4.8,1.616,3
381,1,1,0,10,44,4.4,2.571,2
2247,0,1,0,4,13,3.25,1.8875,2
2581,0,1,0,11,50,4.545454545454546,1.3454545454545455,3
5846,0,1,0,6,30,5.0,1.9266666666666665,1
2939,0,1,0,10,42,4.2,2.0439999999999996,3
7090,0,1,0,5,23,4.6,1.796,2
1057,0,0,0,7,44,6.285714285714286,1.5185714285714285,1
4247,0,1,0,15,59,3.933333333333333,2.451333333333333,5
6337,0,1,0,5,33,6.6,0.952,0
5277,0,1,0,7,29,4.142857142857143,2.0,5
2321,0,1,0,7,31,4.428571428571429,1.04,2
2208,0,1,0,6,31,5.166666666666667,2.111666666666667,3
3298,0,1,0,17,61,3.588235294117647,1.9376470588235293,7
4340,0,1,0,7,31,4.428571428571429,1.697142857142857,2
3074,0,1,0,16,65,4.0625,2.42125,5
5487,0,1,0,5,17,3.4,2.368,1
5605,0,1,0,4,23,5.75,2.12,1
418,0,1,0,4,15,3.75,2.6574999999999998,1
2158,0,0,0,10,45,4.5,2.2649999999999997,3
3559,0,0,0,9,33,3.6666666666666665,2.5666666666666664,4
6891,0,0,0,4,8,2.0,3.05,2
398,0,1,0,6,18,3.0,1.905,2
5265,0,1,0,5,23,4.6,1.098,1
6947,0,1,0,7,33,4.714285714285714,2.38,2
3001,0,1,0,9,39,4.333333333333333,1.712222222222222,3
1560,0,1,0,4,9,2.25,2.1175,2
4948,0,1,0,5,20,4.0,2.352,1
4401,1,1,0,16,68,4.25,1.819375,6
2187,0,1,0,6,23,3.8333333333333335,2.555,3
742,0,1,0,5,13,2.6,1.1780000000000002,1
6678,0,1,0,6,23,3.8333333333333335,0.8366666666666666,3
2024,0,0,0,7,27,3.857142857142857,1.0571428571428572,2
4439,0,1,0,6,28,4.666666666666667,2.185,1
152,0,1,0,15,75,5.0,1.7246666666666666,4
310,0,0,0,6,22,3.6666666666666665,1.585,2
6539,0,1,0,4,24,6.0,1.0575,2
1244,0,1,0,12,64,5.333333333333333,1.425,3
5220,0,0,0,4,17,4.25,1.9525,2
2405,0,1,0,7,29,4.142857142857143,2.317142857142857,1
3115,0,1,0,8,29,3.625,1.38625,4
5875,0,1,0,6,28,4.666666666666667,1.365,2
1752,0,1,0,16,70,4.375,1.388125,9
1714,0,1,0,13,49,3.769230769230769,2.7323076923076925,3
3309,0,1,0,19,73,3.8421052631578947,1.8163157894736845,9
56,0,1,0,4,18,4.5,0.85,2
5744,0,1,0,16,61,3.8125,2.310625,7
1533,0,1,0,7,25,3.5714285714285716,1.5042857142857144,2
5962,0,1,0,16,57,3.5625,2.466875,5
6223,0,1,0,10,44,4.4,1.423,3
1745,0,1,0,8,36,4.5,1.55375,4
4449,0,1,0,6,36,6.0,2.725,2
1940,0,1,0,4,18,4.5,1.74,1
4520,0,1,0,13,46,3.5384615384615383,2.6192307692307697,4
4741,1,1,0,14,62,4.428571428571429,1.6378571428571431,5
5212,2,1,0,14,56,4.0,1.4278571428571427,8
252,1,1,0,11,55,5.0,0.9981818181818182,3
1211,0,1,0,7,30,4.285714285714286,2.4657142857142857,3
2768,0,1,0,9,43,4.777777777777778,1.5366666666666666,4
2796,2,1,0,16,65,4.0625,1.8006250000000001,8
5536,0,1,0,17,87,5.117647058823529,2.171176470588235,3
3924,0,1,0,14,63,4.5,1.7550000000000001,7
4385,0,1,0,10,36,3.6,1.8990000000000002,2
482,0,1,0,8,35,4.375,1.87,3
6469,1,1,0,25,111,4.44,1.7784,12
3516,0,1,0,11,55,5.0,1.9609090909090907,4
3423,0,1,0,7,41,5.857142857142857,2.0114285714285716,3
676,0,1,0,6,24,4.0,1.2266666666666666,2
4886,0,1,0,9,40,4.444444444444445,2.1555555555555554,2
421,0,1,0,5,15,3.0,2.7199999999999998,1
3664,0,0,0,3,17,5.666666666666667,1.7566666666666666,1
7139,0,1,0,14,62,4.428571428571429,1.45,5
827,1,1,0,18,77,4.277777777777778,1.5222222222222221,10
4704,0,1,0,6,29,4.833333333333333,1.9400000000000002,1
2736,0,1,0,6,24,4.0,1.6133333333333333,3
2200,0,1,0,10,48,4.8,2.141,3
5014,0,1,0,6,27,4.5,2.0549999999999997,2
45,0,1,0,6,20,3.3333333333333335,1.5733333333333333,1
279,0,0,0,5,23,4.6,2.452,1
3605,0,0,0,7,23,3.2857142857142856,1.8357142857142856,1
4435,0,1,0,5,14,2.8,2.132,1
2683,0,1,0,6,22,3.6666666666666665,0.8783333333333333,3
6381,0,1,0,5,23,4.6,1.3439999999999999,2
2952,0,1,0,6,20,3.3333333333333335,2.0633333333333335,2
550,0,0,0,9,47,5.222222222222222,2.158888888888889,5
2428,0,1,0,6,37,6.166666666666667,1.5666666666666667,1
864,0,0,0,4,17,4.25,2.4924999999999997,0
1233,0,1,0,6,24,4.0,1.2116666666666667,4
6282,0,1,0,13,47,3.6153846153846154,2.0707692307692307,5
7114,0,1,0,6,22,3.6666666666666665,1.8166666666666664,2
6927,1,1,0,23,93,4.043478260869565,2.074782608695652,9
3593,0,1,0,12,58,4.833333333333333,1.825833333333333,7
824,0,1,0,5,28,5.6,1.3439999999999999,2
6853,1,0,0,15,65,4.333333333333333,2.5773333333333337,3
4042,0,1,0,4,12,3.0,1.51,1
4923,0,1,0,11,47,4.2727272727272725,2.34,6
3148,0,1,0,7,34,4.857142857142857,2.4842857142857144,2
6172,0,1,0,5,22,4.4,1.314,0
6227,0,1,0,11,47,4.2727272727272725,1.6463636363636363,5
7079,0,1,0,19,84,4.421052631578948,2.21,8
1017,0,1,0,6,20,3.3333333333333335,2.3683333333333336,2
542,0,1,0,5,18,3.6,2.402,2
1619,0,1,0,7,21,3.0,2.4971428571428578,3
6087,0,1,0,5,27,5.4,1.1600000000000001,3
3142,0,1,0,19,90,4.7368421052631575,1.9947368421052634,10
5180,0,1,0,6,19,3.1666666666666665,2.4433333333333334,2
2445,0,1,0,14,73,5.214285714285714,2.4335714285714287,6
6992,2,1,0,8,36,4.5,1.21375,3
5356,0,1,0,7,36,5.142857142857143,0.7000000000000001,1
2701,0,1,0,3,15,5.0,1.9633333333333336,1
1443,0,1,0,8,39,4.875,1.57,3
6759,0,1,0,5,22,4.4,1.768,1
3906,0,1,0,11,47,4.2727272727272725,1.8218181818181818,2
3517,0,1,0,8,45,5.625,1.88,2
59,0,1,0,5,18,3.6,2.368,2
5671,1,1,0,8,34,4.25,2.0275,3
5912,0,1,0,7,31,4.428571428571429,1.9200000000000002,3
5215,0,1,0,8,32,4.0,1.1949999999999998,4
5899,0,1,0,4,18,4.5,0.3975,1
2564,0,1,0,8,29,3.625,1.76125,3
1800,1,1,0,7,39,5.571428571428571,0.6900000000000001,1
3787,0,0,0,6,24,4.0,2.7449999999999997,2
2528,0,1,0,5,21,4.2,1.284,1
5992,0,1,0,8,32,4.0,2.3062500000000004,3
73,0,1,0,7,28,4.0,1.9385714285714286,3
2412,0,1,0,5,30,6.0,0.32599999999999996,1
5089,0,1,0,9,50,5.555555555555555,2.123333333333333,2
1634,0,1,0,11,63,5.7272727272727275,2.0354545454545456,2
1305,0,1,0,8,36,4.5,1.8712499999999999,2
402,0,1,0,3,9,3.0,0.53,1
2238,0,1,0,6,36,6.0,2.025,2
6300,0,1,0,5,24,4.8,1.7240000000000002,0
395,0,0,0,6,39,6.5,2.23,3
6288,0,1,0,4,11,2.75,0.7749999999999999,2
1485,0,1,0,6,29,4.833333333333333,0.8933333333333334,3
3342,0,0,0,5,10,2.0,2.758,3
4467,0,1,0,8,45,5.625,1.55625,3
6508,0,1,0,4,10,2.5,1.5275,1
6362,0,0,0,14,35,2.5,1.9542857142857144,7
6969,0,1,0,6,25,4.166666666666667,1.5333333333333332,1
5860,0,1,0,18,79,4.388888888888889,1.8533333333333333,13
2353,0,0,0,3,22,7.333333333333333,2.0066666666666664,0
3270,0,1,0,6,29,4.833333333333333,1.6300000000000001,3
5159,0,1,0,14,67,4.785714285714286,0.9964285714285713,6
2277,0,0,0,9,42,4.666666666666667,2.197777777777778,3
5239,0,1,0,8,34,4.25,1.4437499999999999,3
5539,0,1,0,4,14,3.5,1.4375,1
2046,0,1,0,10,42,4.2,2.0040000000000004,5
2737,2,1,0,19,91,4.7894736842105265,2.313157894736842,5
615,0,1,0,6,16,2.6666666666666665,2.16,4
3843,0,1,0,10,40,4.0,1.7149999999999999,6
6217,0,1,0,7,29,4.142857142857143,1.4714285714285715,1
6907,0,1,0,5,21,4.2,1.7920000000000003,1
3247,0,1,0,7,33,4.714285714285714,2.025714285714286,3
264,0,1,0,5,20,4.0,1.7020000000000004,3
3258,1,1,0,6,20,3.3333333333333335,0.6733333333333333,2
4030,0,1,0,5,20,4.0,2.418,2
3700,0,1,0,5,21,4.2,1.47,2
6537,0,1,0,8,40,5.0,3.175,2
1545,0,1,0,10,46,4.6,2.0909999999999997,5
4411,0,1,0,5,18,3.6,1.702,1
5701,0,1,0,9,52,5.777777777777778,1.1977777777777778,3
4249,0,1,0,8,34,4.25,2.0612500000000002,3
6374,1,1,0,25,113,4.52,2.0660000000000003,10
7158,0,1,0,5,26,5.2,0.604,2
5729,0,1,0,3,15,5.0,2.0,1
0,0,1,0,8,46,5.75,1.51,2
2544,0,1,0,4,14,3.5,1.1375,0
5155,1,1,0,12,50,4.166666666666667,2.2816666666666667,6
6266,1,1,0,10,45,4.5,1.322,4
6782,0,1,0,6,24,4.0,1.1483333333333334,4
812,0,0,0,7,24,3.4285714285714284,2.3771428571428572,2
65,0,1,0,8,48,6.0,1.33,4
3884,0,1,0,4,13,3.25,2.7225,1
1995,0,0,0,8,36,4.5,2.4812499999999997,2
6441,0,1,0,4,15,3.75,1.2725,1
950,0,1,0,7,32,4.571428571428571,1.09,4
5243,0,1,0,8,46,5.75,1.9112500000000001,2
2933,0,0,0,7,25,3.5714285714285716,2.7571428571428567,1
4210,0,1,0,7,37,5.285714285714286,1.0685714285714285,3
6852,0,1,0,11,61,5.545454545454546,1.4436363636363636,4
3803,0,1,0,14,60,4.285714285714286,1.8592857142857144,10
6776,0,1,0,9,48,5.333333333333333,1.7744444444444445,4
3889,0,1,0,9,41,4.555555555555555,1.7377777777777779,4
3594,0,1,0,4,29,7.25,0.8875,0
2453,0,1,0,11,54,4.909090909090909,2.27,3
6315,0,1,0,7,28,4.0,2.1585714285714284,4
4618,0,1,0,6,22,3.6666666666666665,0.7816666666666666,1
5094,0,1,0,3,14,4.666666666666667,1.9633333333333336,1
6793,0,1,0,6,25,4.166666666666667,1.365,1
6923,0,1,0,5,13,2.6,1.1780000000000002,1
1450,0,1,0,9,39,4.333333333333333,2.037777777777778,5
4416,0,1,0,5,26,5.2,1.176,2
2538,0,0,0,6,26,4.333333333333333,1.0883333333333334,2
3499,0,1,0,6,22,3.6666666666666665,1.695,3
990,0,0,0,3,10,3.3333333333333335,2.356666666666667,0
3166,0,1,0,8,30,3.75,1.9362499999999998,4
5296,0,1,0,5,22,4.4,1.018,1
1051,1,2,0,24,99,4.125,1.5087499999999998,9
5607,0,1,0,6,27,4.5,2.41,2
6680,0,1,0,5,23,4.6,2.8659999999999997,1
2650,0,0,0,7,39,5.571428571428571,1.4542857142857142,2
79,0,0,0,8,23,2.875,2.06875,3
606,0,1,0,3,11,3.6666666666666665,0.53,1
2853,0,1,0,4,20,5.0,1.975,1
1706,2,1,0,22,89,4.045454545454546,2.305454545454545,4
3599,0,1,0,4,20,5.0,1.3,1
425,0,0,0,9,57,6.333333333333333,1.9033333333333335,3
4852,0,0,0,11,41,3.727272727272727,1.9636363636363634,5
4982,0,1,0,6,30,5.0,1.4883333333333333,1
3636,0,0,0,6,27,4.5,2.4883333333333333,1
616,0,1,0,15,62,4.133333333333334,2.142,7
4822,1,1,0,20,82,4.1,2.2135,6
575,0,1,0,11,45,4.090909090909091,2.1181818181818177,3
1534,0,0,0,9,41,4.555555555555555,2.107777777777778,3
3199,0,1,0,5,26,5.2,2.722,1
6688,0,1,0,10,41,4.1,2.0580000000000003,5
2639,1,1,0,23,105,4.565217391304348,1.9369565217391307,9
4553,0,0,0,6,36,6.0,2.5716666666666668,2
2478,0,1,0,4,18,4.5,2.0375,2
902,0,1,0,3,26,8.666666666666666,0.0,0
3897,6,1,0,7,46,6.571428571428571,1.1757142857142857,3
4526,0,0,0,6,21,3.5,3.3333333333333335,1
6553,0,1,0,7,37,5.285714285714286,1.65,2
4805,0,1,0,13,34,2.6153846153846154,2.2746153846153847,8
5417,0,1,0,5,21,4.2,1.246,1
3921,0,1,0,6,27,4.5,1.4383333333333335,1
3216,0,1,0,3,26,8.666666666666666,0.0,0
1401,0,1,0,7,36,5.142857142857143,1.3128571428571427,1
3467,0,1,0,4,16,4.0,1.89,0
2912,0,1,0,8,30,3.75,2.74125,3
5047,0,1,0,3,15,5.0,0.53,1
6389,0,0,0,6,40,6.666666666666667,2.0833333333333335,1
189,0,1,0,20,77,3.85,2.2510000000000003,9
339,3,1,0,21,88,4.190476190476191,1.301904761904762,9
6024,0,1,0,5,19,3.8,2.648,2
1263,0,1,0,7,30,4.285714285714286,2.5357142857142856,1
5424,0,0,0,9,37,4.111111111111111,1.657777777777778,4
2148,0,0,0,9,32,3.5555555555555554,1.578888888888889,4
4090,0,1,0,8,35,4.375,2.2625,2
2936,0,1,0,5,24,4.8,0.628,2
4084,0,1,0,3,12,4.0,2.1666666666666665,0
300,0,1,0,6,33,5.5,1.1716666666666666,2
4161,0,1,0,8,41,5.125,1.6437499999999998,5
223,0,1,0,4,20,5.0,0.5825,1
5728,0,0,0,8,31,3.875,2.9775,4
2511,0,1,0,9,32,3.5555555555555554,2.326666666666666,3
4391,0,1,0,8,29,3.625,1.2962500000000001,3
4600,0,0,0,7,30,4.285714285714286,2.4200000000000004,3
4547,0,1,0,5,15,3.0,1.4700000000000002,2
4827,0,1,0,6,22,3.6666666666666665,2.3216666666666668,2
3156,0,1,0,7,36,5.142857142857143,1.167142857142857,3
3532,0,1,0,5,24,4.8,1.6620000000000001,1
1354,0,1,0,5,20,4.0,1.278,2
2304,0,1,0,8,37,4.625,2.175,2
2464,0,1,0,11,39,3.5454545454545454,1.7736363636363635,3
6765,0,0,0,7,36,5.142857142857143,1.4614285714285715,1
3577,0,1,0,7,34,4.857142857142857,1.9385714285714286,2
6141,0,1,0,8,34,4.25,1.4100000000000001,4
1111,0,1,0,7,24,3.4285714285714284,2.0471428571428576,3
2803,0,1,0,5,25,5.0,1.1920000000000002,1
3697,0,1,0,5,44,8.8,0.0,0
394,0,1,0,3,8,2.6666666666666665,2.8266666666666667,0
4164,0,1,0,4,15,3.75,2.3850000000000002,1
5793,0,1,0,3,19,6.333333333333333,0.6533333333333333,1
6939,0,1,0,16,80,5.0,1.7149999999999999,8
1115,2,2,0,19,70,3.6842105263157894,1.4236842105263157,6
5795,0,1,0,6,19,3.1666666666666665,1.7983333333333331,1
1908,0,1,0,11,60,5.454545454545454,2.5009090909090905,3
3113,0,1,0,23,86,3.739130434782609,1.5330434782608697,10
3851,0,1,0,5,30,6.0,1.2759999999999998,2
3438,0,1,0,10,50,5.0,1.9560000000000002,4
272,0,1,0,3,13,4.333333333333333,1.9633333333333336,1
3999,0,1,0,7,23,3.2857142857142856,2.262857142857143,3
2965,0,1,0,11,50,4.545454545454546,2.2418181818181817,4
1799,0,1,0,8,39,4.875,0.97875,3
1081,0,3,0,10,39,3.9,1.456,2
1858,0,0,0,10,37,3.7,2.158,5
441,0,1,0,9,35,3.888888888888889,1.7888888888888888,2
2670,0,1,0,5,28,5.6,1.7939999999999998,1
5548,1,1,0,12,44,3.6666666666666665,1.6116666666666666,6
2201,0,1,0,4,15,3.75,3.3225000000000002,0
6007,0,0,0,9,31,3.4444444444444446,1.8611111111111112,1
4354,0,1,0,10,52,5.2,1.7009999999999998,2
2320,0,1,0,7,35,5.0,0.8828571428571428,4
93,0,1,0,3,23,7.666666666666667,0.0,0
529,0,1,0,8,34,4.25,1.7225,4
4967,0,1,0,5,33,6.6,0.746,2
2193,0,1,0,5,18,3.6,1.514,2
5688,0,1,0,8,29,3.625,2.2824999999999998,3
4135,0,0,0,16,78,4.875,1.745,7
2847,0,1,0,7,26,3.7142857142857144,1.1257142857142857,2
1265,0,1,0,6,30,5.0,1.9816666666666667,1
3455,0,1,0,4,15,3.75,1.4475,1
3683,0,0,0,3,12,4.0,3.0566666666666666,1
2724,0,1,0,11,57,5.181818181818182,1.5781818181818181,5
6252,0,1,0,4,16,4.0,0.9249999999999999,2
2657,0,0,0,5,13,2.6,1.7220000000000002,1
3355,0,1,0,12,51,4.25,2.0725,5
765,0,1,0,4,14,3.5,2.6475,1
2955,0,1,0,7,36,5.142857142857143,1.0685714285714285,3
2860,0,1,0,10,52,5.2,1.343,4
105,0,1,0,4,12,3.0,1.8375000000000001,2
1170,0,1,0,9,37,4.111111111111111,2.204444444444445,2
1902,0,0,0,26,86,3.3076923076923075,2.1384615384615384,11
3059,0,0,0,7,29,4.142857142857143,2.6185714285714283,1
3417,0,1,0,9,40,4.444444444444445,1.3755555555555554,3
238,0,1,0,3,17,5.666666666666667,0.6533333333333333,1
168,0,0,0,4,8,2.0,3.06,2
4250,0,1,0,8,27,3.375,1.255,4
5560,0,0,0,6,34,5.666666666666667,3.1199999999999997,1
6707,0,1,0,8,32,4.0,1.315,4
1805,0,1,0,8,37,4.625,1.7349999999999999,2
3406,0,1,0,3,18,6.0,1.0733333333333335,0
2308,0,1,0,4,17,4.25,1.475,1
664,0,1,0,6,21,3.5,2.0533333333333332,2
6068,0,1,0,11,42,3.8181818181818183,2.050909090909091,4
2443,0,1,0,6,23,3.8333333333333335,1.2049999999999998,4
4942,0,1,0,3,14,4.666666666666667,0.7266666666666667,1
6579,0,0,0,4,14,3.5,0.0,0
390,0,1,0,8,45,5.625,1.0975000000000001,2
5312,0,1,0,6,21,3.5,2.1683333333333334,1
6617,0,1,0,18,68,3.7777777777777777,2.066666666666667,7
893,0,1,0,9,40,4.444444444444445,2.6444444444444444,2
1125,0,0,0,6,23,3.8333333333333335,1.7033333333333331,2
6207,0,1,0,3,10,3.3333333333333335,1.9633333333333336,1
6225,0,0,0,9,32,3.5555555555555554,2.526666666666667,4
5838,0,1,0,9,49,5.444444444444445,1.501111111111111,4
2326,0,1,0,12,50,4.166666666666667,2.065,3
324,2,1,0,10,46,4.6,1.5059999999999998,3
290,0,1,0,5,25,5.0,1.3439999999999999,2
33,0,1,0,3,20,6.666666666666667,0.0,0
7100,0,1,0,14,55,3.9285714285714284,2.2085714285714286,7
1266,0,1,0,7,29,4.142857142857143,1.7414285714285715,4
5645,0,1,0,6,16,2.6666666666666665,0.9583333333333334,1
2065,1,1,0,19,88,4.631578947368421,1.5510526315789475,13
391,0,1,0,6,26,4.333333333333333,1.5716666666666665,3
5223,0,1,0,8,42,5.25,1.5412499999999998,3
1806,1,1,0,6,21,3.5,1.5816666666666668,0
3075,0,1,0,8,38,4.75,1.2975,4
4843,0,1,0,8,37,4.625,1.16875,2
1462,0,1,0,9,40,4.444444444444445,1.9177777777777776,1
4580,0,1,0,7,25,3.5714285714285716,1.804285714285714,3
4403,0,0,0,6,24,4.0,2.2049999999999996,1
951,0,1,0,9,33,3.6666666666666665,2.48,2
6403,0,0,0,15,66,4.4,2.4633333333333334,8
1681,0,1,0,6,20,3.3333333333333335,1.5433333333333332,1
6563,0,1,0,7,35,5.0,2.097142857142857,3
2379,0,1,0,8,40,5.0,1.3824999999999998,6
961,0,0,0,12,57,4.75,2.105,4
3793,0,1,0,9,36,4.0,1.7844444444444447,5
6804,1,2,0,11,48,4.363636363636363,1.0609090909090908,4
408,0,1,0,5,22,4.4,1.6760000000000002,1
6457,0,1,0,3,17,5.666666666666667,0.53,1
4478,0,1,0,3,14,4.666666666666667,0.0,0
2229,0,0,0,10,51,5.1,1.879,4
5327,0,1,0,6,23,3.8333333333333335,0.8583333333333334,1
4487,0,1,0,8,39,4.875,2.28875,2
1375,0,1,0,6,21,3.5,1.9766666666666668,2
3981,0,1,0,6,22,3.6666666666666665,1.861666666666667,4
2167,0,1,0,4,15,3.75,2.14,2
6143,0,1,0,8,28,3.5,1.71625,5
1968,0,1,0,5,23,4.6,1.988,1
2554,0,0,0,5,20,4.0,2.002,2
1748,0,1,0,15,63,4.2,2.499333333333333,5
1060,0,1,0,4,17,4.25,0.7625,2
3941,0,1,0,9,33,3.6666666666666665,2.0455555555555556,2
2486,0,1,0,5,19,3.8,1.7060000000000002,2
5906,0,1,0,5,18,3.6,2.4259999999999997,2
4051,0,1,0,8,27,3.375,2.1125,4
2471,0,1,0,13,45,3.4615384615384617,1.6384615384615384,9
3447,0,1,0,17,57,3.3529411764705883,2.4123529411764704,9
3063,0,1,0,8,33,4.125,1.125,2
1298,0,1,0,8,33,4.125,1.94375,1
1537,0,1,0,8,35,4.375,1.0625,3
4976,0,1,0,6,25,4.166666666666667,2.4516666666666667,2
4962,0,1,0,6,25,4.166666666666667,1.6433333333333333,2
711,0,1,0,7,26,3.7142857142857144,1.2885714285714285,4
6526,0,1,0,9,37,4.111111111111111,2.7,2
3628,0,1,0,6,31,5.166666666666667,1.3366666666666667,0
2519,0,1,0,10,42,4.2,1.9439999999999997,2
1904,0,0,0,10,66,6.6,2.7439999999999998,3
716,0,0,0,5,15,3.0,2.472,2
5951,0,1,0,4,16,4.0,2.7325,1
6964,0,0,0,7,31,4.428571428571429,2.2885714285714287,4
5445,0,1,0,5,21,4.2,1.6760000000000002,1
3150,0,1,0,13,45,3.4615384615384617,1.8584615384615384,5
5058,0,1,0,6,31,5.166666666666667,1.0199999999999998,2
4825,0,1,0,10,41,4.1,1.298,4
4857,0,1,0,10,48,4.8,1.223,3
1903,0,1,0,10,37,3.7,2.056,5
978,0,1,0,5,20,4.0,1.6059999999999999,2
112,0,1,0,9,41,4.555555555555555,1.4855555555555555,4
2512,0,0,0,6,23,3.8333333333333335,2.2066666666666666,2
3621,0,1,0,12,55,4.583333333333333,2.2033333333333336,5
1036,0,1,0,15,56,3.7333333333333334,2.466666666666667,6
6154,0,1,0,11,37,3.3636363636363638,1.8272727272727272,5
900,0,1,0,9,39,4.333333333333333,2.164444444444444,5
4953,0,1,0,7,26,3.7142857142857144,1.6228571428571428,2
134,0,1,0,12,42,3.5,1.8266666666666664,6
4012,0,1,0,5,26,5.2,1.418,2
5461,0,1,0,9,34,3.7777777777777777,1.6188888888888888,3
3147,0,1,0,4,21,5.25,0.9175,2
1571,0,0,0,9,28,3.111111111111111,2.5044444444444447,5
5377,0,0,0,4,11,2.75,1.8375000000000001,2
5016,0,1,0,6,23,3.8333333333333335,1.7416666666666665,2
4484,0,1,0,6,17,2.8333333333333335,2.145,3
2771,0,2,0,8,36,4.5,1.7774999999999999,3
1705,0,1,0,6,30,5.0,1.4883333333333333,1
6621,6,1,0,7,56,8.0,0.8828571428571428,1
5577,0,1,0,6,42,7.0,0.6766666666666667,2
4546,0,1,0,3,13,4.333333333333333,1.9666666666666668,1
3369,0,1,0,6,24,4.0,1.4983333333333333,0
3960,0,1,0,16,69,4.3125,1.998125,7
4459,0,1,0,9,46,5.111111111111111,1.5,5
338,1,1,0,11,44,4.0,2.658181818181818,2
6433,0,1,0,4,22,5.5,0.3975,1
7072,0,0,0,4,15,3.75,2.5725,1
111,0,0,0,4,20,5.0,1.025,2
2485,0,1,0,5,22,4.4,2.5140000000000002,1
4690,0,1,0,8,35,4.375,2.5149999999999997,3
3829,0,1,0,7,31,4.428571428571429,2.805714285714285,2
5946,1,1,0,15,75,5.0,1.4533333333333334,5
1683,0,1,0,10,46,4.6,1.36,4
1788,0,2,0,9,47,5.222222222222222,3.322222222222222,1
6199,0,1,0,5,23,4.6,0.628,2
2725,0,1,0,3,14,4.666666666666667,0.6533333333333333,1
2944,0,1,0,14,54,3.857142857142857,2.4992857142857146,7
5421,0,1,0,13,54,4.153846153846154,2.1215384615384614,5
2005,0,1,0,7,23,3.2857142857142856,1.4828571428571427,4
3711,0,1,0,7,29,4.142857142857143,0.9128571428571428,2
6586,0,0,0,13,48,3.6923076923076925,2.4023076923076925,5
4643,0,1,0,23,109,4.739130434782608,1.8643478260869564,8
1657,0,1,0,8,28,3.5,2.2775,2
3973,0,0,0,3,12,4.0,2.9033333333333338,1
2388,1,1,0,11,60,5.454545454545454,1.5499999999999998,3
1516,0,1,0,9,33,3.6666666666666665,2.3177777777777777,3
3272,0,1,0,16,75,4.6875,2.10875,8
5302,0,1,0,6,33,5.5,1.555,1
5709,0,1,0,7,28,4.0,2.791428571428572,2
3425,0,1,0,11,47,4.2727272727272725,2.2972727272727274,5
6654,0,2,0,7,31,4.428571428571429,0.9814285714285713,2
6614,0,1,0,6,34,5.666666666666667,1.385,2
2643,1,1,0,10,44,4.4,1.4739999999999998,4
6003,0,1,0,12,49,4.083333333333333,1.6583333333333332,5
2114,0,1,0,6,25,4.166666666666667,1.695,3
2901,0,1,0,7,30,4.285714285714286,1.4442857142857142,2
6882,0,0,0,7,19,2.7142857142857144,1.772857142857143,3
5747,0,2,0,10,38,3.8,1.607,3
661,0,1,0,6,26,4.333333333333333,1.8133333333333332,2
3079,0,1,0,21,67,3.1904761904761907,2.312380952380952,14
1483,0,1,0,7,26,3.7142857142857144,1.3285714285714287,2
2671,0,0,0,5,17,3.4,2.9,0
6974,0,1,0,5,22,4.4,1.9560000000000002,3
3865,1,1,0,12,47,3.9166666666666665,1.8141666666666663,5
5196,0,1,0,5,28,5.6,1.9600000000000002,0
6767,0,1,0,4,23,5.75,1.1375,1
3948,2,1,0,31,123,3.967741935483871,2.0270967741935486,18
5118,0,0,0,6,26,4.333333333333333,1.3666666666666665,2
4382,0,0,0,5,16,3.2,2.5060000000000002,2
