,aro,auto_i,auto_me,auto_mine,auto_my,auto_mys,dom,val,pos,neg
3708,3.74,0,0,0,0,0,5.260000000000001,6.2299999999999995,0,0
7018,3.455,0,0,0,0,0,5.6850000000000005,5.5600000000000005,0,0
5337,3.5949999999999998,1,0,0,0,0,6.035,5.635,0,0
2798,4.0680000000000005,0,0,0,0,0,5.441999999999999,5.026000000000001,0,1
2831,4.216,1,0,0,0,0,5.601999999999999,6.162000000000001,0,0
6248,4.1433333333333335,0,0,0,0,0,5.793333333333333,6.636666666666667,1,0
2981,4.12,0,0,0,0,0,4.99,6.205,0,0
5942,3.806,0,0,0,1,0,5.712,6.292,2,0
420,4.646666666666667,1,0,0,0,0,5.54,5.039999999999999,0,1
4350,4.0,1,0,0,0,0,5.94,5.64,0,0
1638,3.67,0,0,0,1,0,6.1499999999999995,6.873333333333332,1,0
3903,3.2725,0,0,0,0,0,5.675000000000001,5.9,0,0
6591,3.43,0,0,0,0,0,5.5,6.18,0,0
5036,3.43,0,0,0,0,0,5.5,6.18,0,0
868,4.275,0,0,0,0,0,4.105,4.215,0,1
2653,4.333333333333333,0,0,0,0,0,6.166666666666667,7.1933333333333325,1,0
3565,3.7,0,0,0,0,0,6.32,6.18,0,0
4999,3.0,0,0,0,0,0,5.67,6.67,1,0
1154,3.7266666666666666,0,0,0,0,0,6.25,6.703333333333333,0,0
1959,3.115,1,0,0,0,0,5.359999999999999,6.369999999999999,0,0
5368,3.535,0,0,0,0,0,5.275,5.98,0,0
3959,3.69,0,0,0,0,0,5.59,6.225,0,0
3452,3.863333333333333,0,0,0,1,0,5.366666666666666,5.1211111111111105,2,2
5973,3.8033333333333332,0,0,0,0,0,5.616666666666667,6.023333333333333,0,0
2794,3.955,0,1,0,1,0,5.48,6.18,0,0
4806,4.19,1,0,0,0,0,5.0,5.18,0,0
220,4.57,0,0,0,0,0,5.835,6.895,1,0
2138,4.59,0,0,0,0,0,4.45,4.734999999999999,0,1
6375,4.841428571428572,1,1,0,2,0,4.85,4.855714285714285,0,2
6346,3.62125,0,0,0,0,0,5.42625,5.6425,0,0
854,3.415,0,0,0,0,0,5.640000000000001,5.494999999999999,0,0
6440,4.465,1,0,0,0,0,6.4399999999999995,7.115,1,0
3485,3.46,0,0,0,0,0,5.4475,5.2775,0,1
1928,3.7399999999999998,0,0,0,0,0,5.53,6.4366666666666665,0,0
1726,4.3566666666666665,0,0,0,0,0,5.803333333333334,5.3066666666666675,1,0
2620,3.3600000000000003,1,0,0,0,0,5.9,6.425,0,0
1441,3.6175,0,0,0,0,0,5.815,6.3975,0,0
1035,3.4560000000000004,0,0,0,0,0,5.392,5.718,0,0
3728,4.295,0,0,0,0,0,6.195,6.54,1,0
1216,5.36,1,0,0,0,0,5.92,8.0,1,0
486,3.52,1,0,0,0,0,5.72,5.86,0,0
6604,4.71,1,0,0,0,0,6.5,7.95,0,0
6299,4.4125,0,0,0,0,0,5.305,5.3125,0,0
1825,3.4019999999999997,1,0,0,0,0,5.456,5.904,0,0
2072,3.775,1,0,0,0,0,5.32,4.98,0,1
6104,3.5060000000000002,0,0,0,0,0,5.17,5.628,0,1
1289,3.83,1,0,0,1,0,4.65,5.09,0,0
6875,3.285,0,0,0,0,0,5.675,5.734999999999999,0,0
2734,4.5,0,0,0,1,0,5.756666666666667,6.493333333333333,0,0
4970,3.5883333333333334,0,0,0,0,0,5.91,5.803333333333334,0,0
814,4.3100000000000005,0,0,0,0,0,4.756,5.154,1,1
4175,4.2,0,0,0,0,0,5.353333333333333,5.8133333333333335,0,0
1319,4.645,0,0,0,0,0,5.045,5.23,0,1
4595,4.385,1,0,0,0,0,6.42,5.71,1,0
842,4.7,0,0,0,0,0,6.225,6.84,1,0
3762,5.0725,0,0,0,1,0,6.279999999999999,6.6275,1,0
5756,4.12,2,0,0,1,0,5.630000000000001,5.636,0,1
5349,3.967142857142857,0,0,0,0,0,5.827142857142857,5.887142857142857,0,0
104,3.6900000000000004,0,0,0,1,0,5.955,6.6850000000000005,0,0
3045,3.7466666666666666,0,0,0,1,0,5.59,6.036666666666666,0,0
4278,4.756666666666667,0,0,0,0,0,5.57,6.096666666666667,0,0
453,4.055000000000001,0,0,0,0,0,5.4816666666666665,5.038333333333333,0,0
4102,3.52,1,0,0,0,0,5.72,5.86,0,0
4190,3.8099999999999996,1,0,0,0,0,5.915,5.68,0,0
4752,3.865,0,0,0,0,0,6.225,6.71,1,0
4437,3.945,0,0,0,1,0,5.82,6.7725,0,0
1503,3.986666666666667,0,0,0,0,0,5.486666666666667,4.69,0,1
2418,3.5400000000000005,0,0,0,0,0,5.376666666666668,5.8500000000000005,0,0
6204,3.665,1,0,0,0,0,6.165,6.16,0,0
1403,4.0425,1,0,0,2,0,5.3225,5.352499999999999,0,1
169,4.1850000000000005,1,0,0,0,0,6.915,6.5600000000000005,1,0
3826,4.035,1,0,0,0,0,6.3149999999999995,6.425000000000001,1,0
6437,3.66,0,0,0,0,0,6.41,7.89,1,0
4384,4.463333333333334,0,0,0,0,0,5.786666666666666,6.239999999999999,0,0
6603,4.38,0,0,0,0,0,7.26,7.1,0,0
1199,4.172499999999999,0,0,0,0,0,5.41,6.42,0,0
4409,4.525,0,1,0,1,0,5.59,6.955,0,0
1304,3.948888888888889,0,0,0,0,0,5.7988888888888885,5.952222222222222,0,0
5098,4.173333333333333,0,0,0,1,0,5.62,6.626666666666668,1,0
193,4.202500000000001,0,0,0,1,0,5.9875,6.965,1,0
6702,4.766666666666667,1,0,0,1,0,5.663333333333334,6.18,1,0
4930,4.104444444444444,0,0,0,0,0,5.342222222222222,5.247777777777778,0,2
4559,4.39,0,0,0,0,0,5.55,6.279999999999999,0,0
4935,4.065,0,0,0,0,0,5.83,5.925,0,0
4367,4.39,0,0,0,0,0,5.706666666666667,5.353333333333333,0,1
6047,3.085,0,0,0,0,0,5.555,6.75,0,0
5504,3.52,0,0,0,0,0,5.72,5.86,1,0
416,3.6910000000000003,0,0,0,0,0,5.734999999999999,5.941999999999999,0,0
2555,3.2350000000000003,0,0,0,1,0,5.32,5.9,0,0
6566,4.173333333333333,0,0,0,0,0,5.63,6.256666666666667,0,0
4533,4.264,0,0,0,0,0,5.792,5.968,1,0
5165,3.33,1,0,0,0,0,5.81,5.75,0,0
7138,3.43,1,0,0,0,0,5.5,6.18,0,0
4493,3.8200000000000003,1,0,0,0,0,6.35,6.65,0,0
4536,4.135,1,0,0,0,0,5.82,5.4325,0,0
3552,4.218333333333333,0,0,0,0,0,5.0200000000000005,5.44,0,1
5635,4.236666666666667,0,0,0,0,0,5.71,6.1499999999999995,0,0
7120,3.526666666666667,0,0,0,0,0,5.293333333333334,5.543333333333334,0,0
6442,3.87,0,0,0,0,0,5.395,6.075,0,0
1746,4.1866666666666665,0,0,0,1,0,6.125,6.726666666666667,1,0
3327,3.5400000000000005,0,0,0,1,0,5.866666666666667,6.296666666666667,1,0
5752,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
3748,4.396666666666667,0,0,0,0,0,5.666666666666667,6.343333333333334,0,1
2775,4.6066666666666665,1,0,0,0,0,5.276666666666666,6.016666666666667,0,0
2223,3.43,0,0,0,0,0,5.5,6.18,0,0
4900,3.52,1,0,0,0,0,5.72,5.86,0,0
7124,3.156,0,0,0,1,0,5.372000000000001,5.62,0,0
6507,4.565,1,0,0,0,0,4.984999999999999,5.205,0,0
43,3.9800000000000004,0,0,0,0,0,5.645,5.805,0,0
3773,4.71,0,0,0,0,0,6.00625,6.1587499999999995,1,0
3654,3.998,0,0,0,0,0,5.67,5.78,0,0
4031,3.3600000000000003,0,0,0,0,0,5.7475000000000005,5.845,0,0
4920,4.1450000000000005,0,0,0,0,0,4.53,4.71,0,1
4460,3.8100000000000005,0,0,0,0,0,5.66,6.5649999999999995,0,0
1542,3.466666666666667,0,0,0,0,0,5.453333333333333,5.903333333333333,0,0
885,3.475,0,0,0,1,0,5.609999999999999,6.02,0,0
5071,4.076666666666667,0,0,0,0,0,6.086666666666667,6.91,1,0
781,5.35,1,0,0,0,0,5.6,6.38,0,0
5805,3.43,0,0,0,0,0,5.5,6.18,0,0
6518,4.308181818181819,0,0,0,0,0,4.616363636363636,4.41909090909091,0,2
2088,4.6899999999999995,1,0,0,0,0,7.27,7.385,1,0
6840,3.8466666666666662,0,0,0,0,0,5.463333333333334,5.466666666666666,0,0
7118,3.8075,0,0,0,0,0,5.4750000000000005,5.2275,0,0
884,3.515,1,0,0,0,0,5.895,6.0649999999999995,0,0
475,4.246666666666667,1,0,0,0,0,5.75,6.303333333333332,1,0
6326,3.14,0,0,0,0,0,6.44,6.41,0,0
3539,4.413333333333333,2,0,0,0,0,6.196666666666666,6.866666666666667,1,0
5091,4.1979999999999995,0,0,0,0,0,4.822,4.654,0,2
6410,3.475,1,0,0,0,0,5.609999999999999,6.02,0,0
7101,3.67,0,0,0,1,0,6.1499999999999995,6.873333333333332,1,0
1335,4.074999999999999,0,0,0,0,0,5.19,6.47,0,0
6345,4.4,1,0,0,0,0,6.28,7.44,1,0
4670,4.006666666666667,0,0,0,1,0,5.943333333333334,6.593333333333334,0,0
63,4.905,1,0,0,0,0,5.175000000000001,5.89,0,0
184,4.423333333333333,0,0,0,0,0,5.62,5.71,0,0
107,3.796666666666667,0,0,0,0,0,5.296666666666667,5.6433333333333335,0,0
2973,3.9975,0,0,0,0,0,5.4799999999999995,5.6987499999999995,0,0
4783,3.284,0,0,0,0,0,5.708,6.18,0,0
6623,3.896666666666667,0,0,0,0,0,5.656666666666666,6.260000000000001,0,0
3675,3.64,0,0,0,0,0,5.6225000000000005,5.95,0,0
4776,4.333333333333333,0,0,0,0,0,6.043333333333333,6.6000000000000005,0,0
3689,4.0525,1,0,0,0,0,5.4,6.5125,0,0
4978,4.263333333333334,0,0,0,0,0,5.176666666666667,4.776666666666667,0,1
1556,4.37,0,0,0,0,0,5.9174999999999995,6.5825,0,0
568,4.19,1,0,0,0,0,5.525,6.09,0,0
250,,0,0,0,0,0,,,0,0
2119,3.7433333333333336,1,0,0,0,0,6.266666666666667,7.073333333333334,1,0
1000,3.5233333333333334,1,0,0,0,0,6.146666666666667,5.926666666666667,0,0
3835,3.43,0,0,0,0,0,5.5,6.18,0,0
6355,3.43,0,0,0,0,0,5.5,6.18,0,0
5002,5.05,1,0,0,0,0,6.79,5.24,0,0
5687,4.38,0,0,0,0,0,7.26,7.1,0,0
2583,3.7649999999999997,1,0,0,0,0,5.88,5.6850000000000005,0,0
7059,5.29,0,0,0,0,0,6.19,6.5633333333333335,0,0
1254,4.2716666666666665,1,0,0,0,0,5.704999999999999,5.933333333333334,1,0
2373,3.7350000000000003,0,0,0,1,0,6.0649999999999995,6.525,0,0
6028,5.11,1,0,0,0,0,5.625,7.16,1,0
2832,3.5949999999999998,1,0,0,0,0,6.035,5.635,0,0
313,4.105,0,0,0,0,0,5.535,5.855,0,0
6135,4.295,0,0,0,1,0,5.154999999999999,6.725,0,0
6109,3.43,0,0,0,0,0,5.5,6.18,0,0
4723,3.43,0,0,0,0,0,5.5,6.18,0,0
137,4.1450000000000005,0,0,0,0,0,4.53,4.71,0,1
5976,3.6714285714285713,0,0,0,0,0,5.725714285714285,5.717142857142856,0,0
3123,3.905,0,0,0,0,0,5.213333333333333,5.085,0,1
1689,4.3133333333333335,1,0,0,1,0,6.2299999999999995,7.010000000000001,0,0
3855,4.2875,0,0,0,0,0,5.577500000000001,5.547499999999999,0,0
3364,3.5866666666666673,1,0,0,0,0,5.710000000000001,5.54,0,0
498,3.776666666666667,0,0,0,0,0,5.54,6.036666666666666,0,0
3226,3.9487500000000004,2,0,0,0,0,5.63875,5.637499999999999,1,0
2377,3.973333333333333,0,0,0,0,0,5.29,5.903333333333333,0,0
4375,3.835,1,0,0,0,0,6.595,6.525,0,0
4684,3.7150000000000003,1,0,0,0,0,5.415,5.975,0,0
5676,3.7433333333333336,0,0,0,0,0,5.883333333333333,6.03,0,0
4705,3.554,1,0,0,0,0,5.634,5.914,0,0
5965,3.475,0,0,0,0,0,5.609999999999999,6.02,0,0
6714,4.515000000000001,0,0,0,0,0,5.6775,6.41,0,0
6543,3.43,0,0,0,0,0,5.5,6.18,0,0
1990,4.0,0,0,0,0,0,4.220000000000001,4.375,0,1
5211,3.7342857142857144,0,0,0,0,0,5.362857142857143,5.297142857142857,0,0
3170,4.353333333333333,1,0,0,0,0,5.739999999999999,6.3,0,0
6041,3.6375,0,0,0,0,0,5.8375,6.404999999999999,0,0
6334,3.41,1,0,0,0,0,5.640000000000001,5.296666666666667,0,0
5024,5.36,1,0,0,0,0,5.92,8.0,1,0
119,3.91,0,0,0,0,0,5.68,6.01,1,0
4937,3.58,0,0,0,0,0,5.485,4.66,0,1
4157,4.285,0,0,0,0,0,5.34,5.9,0,0
1598,3.74,0,0,0,0,0,5.654999999999999,5.635,0,0
3196,3.075,0,0,0,0,0,5.375,5.475,0,0
4543,5.14,0,0,0,0,0,5.88,7.63,0,0
3180,4.405,0,0,0,0,0,5.753333333333334,6.056666666666666,1,0
2975,3.376666666666667,1,0,0,0,0,6.016666666666667,6.043333333333334,0,0
6786,3.43,0,0,0,0,0,5.5,6.18,0,0
5954,3.6133333333333333,0,0,0,0,0,5.06,5.126666666666666,0,0
6253,3.9219999999999997,0,0,0,1,0,6.176,5.978,0,0
3043,3.796666666666667,0,0,0,0,0,5.260000000000001,5.646666666666667,0,0
523,4.06,1,0,0,0,0,5.323333333333333,6.453333333333333,0,0
3306,3.43,0,0,0,0,0,5.5,6.18,0,0
4905,3.37,0,0,0,0,0,5.6274999999999995,5.975,0,0
1536,4.185,1,0,0,0,0,6.151666666666666,6.4366666666666665,2,0
4617,4.475,1,0,0,0,0,5.79,6.5725,0,0
6721,4.335,1,0,0,0,0,5.77,6.17,0,0
3825,4.36,1,0,0,1,0,5.155,4.48,0,1
5323,3.1300000000000003,0,0,0,0,0,5.57,6.0,0,0
4469,4.574999999999999,1,0,0,0,0,5.06625,5.54625,0,1
694,,0,0,0,0,0,,,0,0
3268,5.36,1,0,0,0,0,5.92,8.0,1,0
1334,3.82,1,0,0,0,0,5.368571428571428,5.428571428571429,0,1
3168,5.36,1,0,0,0,0,5.92,8.0,1,0
1472,4.57,0,0,0,0,0,5.7924999999999995,5.8125,1,0
6671,3.43,0,0,0,0,0,5.5,6.18,0,0
2272,3.6966666666666668,0,0,0,0,0,6.1499999999999995,6.31,0,0
809,3.6900000000000004,0,0,0,0,0,5.84,6.23,0,0
2746,3.544285714285714,1,0,0,0,0,5.954285714285713,6.401428571428572,1,0
5208,3.81,1,0,0,0,0,6.29,7.55,0,0
3620,3.43,0,0,0,0,0,5.5,6.18,0,0
3198,3.8633333333333333,0,0,0,0,0,5.296666666666667,5.703333333333333,0,0
1765,3.7933333333333334,1,0,0,0,0,6.3999999999999995,6.64,0,0
6968,3.7575,0,0,0,0,0,5.7175,5.9875,0,0
7095,3.616666666666667,0,0,0,0,0,5.593333333333334,5.5249999999999995,0,1
7123,3.89,0,0,0,0,0,6.43,5.926666666666667,0,0
5141,3.8699999999999997,0,0,0,0,0,5.39,5.656666666666666,0,0
637,3.492,0,0,0,0,0,5.624,6.2540000000000004,0,0
3749,3.085,0,0,0,0,0,5.555,6.75,0,0
4300,3.78,0,0,0,0,0,6.093333333333334,6.836666666666666,1,0
5260,3.62,0,0,0,0,0,5.348571428571428,5.708571428571429,0,0
4565,3.9166666666666665,0,0,0,0,0,5.34,6.113333333333333,0,0
206,3.86,0,0,0,0,0,5.734999999999999,6.3950000000000005,0,0
3350,3.455,1,0,0,0,0,6.0649999999999995,6.115,0,0
5916,3.565,0,0,0,0,0,5.783571428571428,6.2492857142857146,2,0
4209,3.49,0,0,0,0,0,5.493333333333333,6.203333333333333,0,0
4231,3.435,1,0,0,0,0,5.32,6.0649999999999995,0,0
1574,4.86,2,0,0,0,0,6.545,6.6899999999999995,1,0
5538,3.9914285714285715,0,0,0,0,0,5.487142857142857,5.957142857142857,0,1
101,3.285,0,0,0,0,0,5.675,5.734999999999999,0,0
1025,3.8025,0,0,0,0,0,6.215,6.547499999999999,1,0
3000,3.5300000000000002,0,0,0,0,0,5.636000000000001,6.12,0,0
844,3.3600000000000003,1,0,0,0,0,5.545,5.535,0,0
3705,3.52,1,0,0,0,0,5.72,5.86,0,0
3231,3.8299999999999996,0,0,0,0,0,5.9075,6.3275,0,0
75,4.035,0,0,0,0,0,5.24,6.55,0,0
258,3.785,0,0,0,1,0,5.25,6.455,0,0
4167,3.3920000000000003,0,0,0,0,0,5.4799999999999995,6.002,0,0
1960,3.4766666666666666,1,0,0,1,0,5.59,5.406666666666666,0,0
7035,3.59,0,0,0,2,0,6.156666666666666,6.21,0,1
6358,3.81,0,0,0,0,0,5.176666666666667,5.713333333333334,0,0
428,3.6900000000000004,1,0,0,0,0,4.795,5.994999999999999,0,0
5172,3.9175,1,0,0,0,0,5.6175,5.984999999999999,0,0
5137,4.1425,0,0,0,0,0,5.465,7.035,1,0
6160,3.5700000000000003,1,0,0,0,0,5.425,5.83,0,0
1465,3.425,1,0,0,0,0,5.385,6.08,0,0
447,3.6785714285714284,0,0,0,0,0,5.704285714285715,6.208571428571429,1,2
376,4.475,0,0,0,0,0,5.62,6.85,1,0
6310,3.1,1,0,0,0,0,5.89,5.27,0,0
2370,3.9255555555555555,0,0,0,0,0,5.692222222222222,6.078888888888889,2,0
1751,4.395,0,0,0,0,0,6.1899999999999995,5.715,0,0
2851,4.295,0,0,0,0,0,4.825,4.69,0,0
2294,3.43,0,0,0,0,0,5.5,6.18,0,1
1372,4.34,0,0,0,0,0,5.805,6.6899999999999995,0,0
6556,3.9120000000000004,0,0,0,0,0,5.234,6.287999999999999,0,0
1388,3.55,0,0,0,0,0,5.859999999999999,6.135,0,0
6791,3.43,1,0,0,0,0,5.5,6.18,0,0
5194,5.023333333333333,1,0,0,0,0,5.403333333333333,5.156666666666667,0,1
5339,4.04,1,0,0,0,0,5.286666666666666,6.09,0,0
3301,3.29,0,0,0,0,0,5.61,6.18,0,0
4833,4.115,1,0,0,0,0,5.05,5.545,0,0
611,3.4400000000000004,0,0,0,0,0,5.75,5.715,0,0
5696,3.6900000000000004,0,0,0,1,0,5.955,6.6850000000000005,0,0
225,3.085,0,0,0,0,0,5.555,6.75,0,0
6443,4.435,0,0,0,0,0,4.9399999999999995,5.755,0,0
1623,3.106666666666667,0,0,0,0,0,5.7,6.183333333333334,0,0
2557,4.205,1,0,0,0,0,5.675,6.895,1,0
5783,3.835,1,0,0,0,0,6.265,5.445,0,0
3083,3.5700000000000003,0,0,0,1,0,6.003333333333333,6.57,1,0
3159,4.08,0,0,0,1,0,5.805,6.855,0,0
5230,5.36,1,0,0,0,0,5.92,8.0,1,0
4904,4.036666666666666,0,0,0,0,0,5.41,5.593333333333333,1,0
5713,3.485,0,0,0,0,0,6.0975,6.239999999999999,2,0
1434,4.94,1,0,0,0,0,5.876666666666668,7.3566666666666665,1,0
1513,3.8125000000000004,0,0,0,0,0,5.7775,5.645,1,0
4269,4.744999999999999,1,0,0,0,0,5.1674999999999995,5.615,0,0
5033,3.6799999999999997,0,1,0,0,0,5.709999999999999,5.85,0,0
6985,3.84,0,0,0,0,0,6.226666666666667,6.47,0,0
1141,5.465,1,0,0,0,0,4.63,3.195,0,1
2440,4.126666666666667,0,0,0,0,0,6.076666666666667,6.876666666666666,1,0
5437,4.423333333333333,0,0,0,0,0,5.873333333333334,4.993333333333333,0,1
2675,3.615,0,0,0,0,0,5.859999999999999,5.98,0,0
5889,3.43,0,0,0,0,0,5.5,6.18,0,0
6056,3.43,0,0,0,0,0,5.5,6.18,0,0
1490,4.5,1,0,0,1,0,6.56,5.74,0,0
473,4.17,0,0,0,1,0,5.33,6.04,0,0
7129,3.3600000000000003,0,0,0,0,0,5.575,5.955,0,0
4521,3.848,1,0,0,0,0,5.484,5.93,0,0
938,4.295,0,0,0,0,0,5.7775,6.1,1,0
241,4.07,0,0,0,0,0,4.9399999999999995,5.705,0,0
5441,5.05,1,0,0,0,0,6.79,5.24,0,0
872,4.424,0,0,0,0,0,5.0120000000000005,5.65,0,0
2587,3.6,1,0,0,0,0,6.180000000000001,5.859999999999999,1,0
4824,3.956666666666667,0,0,0,0,0,5.866666666666667,6.406666666666666,0,0
4749,3.5700000000000003,0,0,0,0,0,5.38,5.43,0,0
436,4.23,0,0,0,0,0,4.19,6.0,0,0
5626,4.405,1,0,0,0,0,6.785,7.609999999999999,1,0
766,4.2299999999999995,0,0,0,0,0,5.786666666666666,6.703333333333333,0,0
5814,3.585,0,0,0,1,0,5.0525,5.59,1,1
483,4.836666666666667,0,0,0,0,0,5.1433333333333335,6.566666666666666,0,0
7017,3.901111111111111,0,0,0,0,0,5.655555555555556,5.793333333333333,2,0
4024,3.6425,0,0,0,0,0,5.2225,5.525,0,1
6272,4.38,0,0,0,0,0,7.26,7.1,0,0
6684,3.5700000000000003,0,0,0,1,0,6.095000000000001,6.18,0,0
6989,4.5233333333333325,0,0,0,0,0,4.433333333333333,4.108333333333333,0,1
2092,3.455,0,0,0,0,0,6.02,5.615,0,0
3254,3.45,1,0,0,0,0,6.195,6.0649999999999995,0,0
1172,3.9,0,0,0,0,0,5.39,6.131428571428572,0,0
4991,3.856666666666667,0,0,0,0,0,6.013333333333333,6.706666666666667,1,0
3471,3.43,0,0,0,0,0,5.5,6.18,0,0
4027,3.9599999999999995,1,0,0,0,0,6.31,6.463333333333334,0,0
6774,3.77,0,0,0,0,0,5.4,5.7,0,0
5051,3.710000000000001,0,0,0,0,0,5.22,5.538333333333334,0,1
1514,3.06,1,0,0,0,0,6.015000000000001,6.07,1,0
253,4.246666666666667,0,0,0,0,0,5.576666666666667,6.126666666666666,1,0
1920,4.335,1,0,0,0,0,5.26,4.425,0,1
3377,5.44,0,0,0,0,0,3.3333333333333335,2.4633333333333334,0,1
2817,3.4349999999999996,0,0,0,1,0,6.4624999999999995,6.6325,1,0
1351,4.4,1,0,0,0,0,6.28,7.44,1,0
6966,4.493333333333333,1,0,0,0,0,5.206666666666667,5.723333333333334,0,0
1665,3.096666666666667,0,0,0,0,0,5.616666666666667,6.013333333333333,0,0
6754,4.164285714285714,0,0,0,0,0,5.619999999999999,5.648571428571429,0,0
822,3.34,0,0,0,0,0,5.925,5.75,0,0
2935,3.77,0,0,0,0,0,5.1866666666666665,5.616666666666667,0,0
2183,3.533333333333333,1,0,0,0,0,5.4799999999999995,6.136666666666667,0,0
4453,4.07,0,0,0,0,0,4.9399999999999995,5.705,0,0
1744,3.7600000000000002,0,0,0,1,0,5.63,6.233333333333333,0,0
3214,4.07,0,0,0,1,0,6.015000000000001,6.6850000000000005,1,0
1477,3.8100000000000005,1,0,0,0,0,5.25,5.68,0,0
44,4.655,1,0,0,0,0,5.385000000000001,5.871666666666666,1,0
3456,4.493333333333333,1,0,0,1,0,5.716666666666668,6.763333333333333,1,0
2642,4.65,0,0,0,1,0,4.25,6.79,1,0
6777,3.455,0,0,0,0,0,5.915,6.4,0,0
5708,4.33,0,0,0,0,0,6.12,5.05,1,0
1660,3.2566666666666664,0,0,0,0,0,5.55,5.669999999999999,0,0
4587,3.55,0,0,0,0,0,5.9,5.88,0,0
2680,3.6825,0,0,0,0,0,5.29,5.8950000000000005,1,0
4859,4.1433333333333335,1,0,0,0,0,5.903333333333333,5.5,1,0
3570,3.38,0,0,0,0,0,5.654999999999999,5.965,0,0
1373,3.3600000000000003,0,0,0,0,0,5.890000000000001,6.096,0,0
6125,3.9019999999999997,1,0,0,0,0,5.728,6.109999999999999,1,0
4048,4.51,0,0,0,0,0,5.291428571428571,5.1242857142857146,0,1
1109,4.234999999999999,0,0,0,0,0,6.368333333333333,6.565,1,0
88,3.43,1,0,0,0,0,5.5,6.18,0,0
6503,3.665,1,0,0,0,0,4.5,4.54,0,1
736,3.6459999999999995,0,0,0,0,0,5.8020000000000005,6.074,0,0
5567,3.6183333333333336,0,0,0,0,0,5.598333333333333,6.1433333333333335,0,1
5685,4.4366666666666665,0,0,0,0,0,5.1899999999999995,4.97,0,1
2003,4.0337499999999995,0,0,0,0,0,5.7700000000000005,5.798749999999999,1,0
590,3.57,0,0,0,0,0,5.94,5.64,0,0
1735,3.99,0,0,0,0,0,5.3100000000000005,6.32,0,0
3519,5.0,1,0,0,0,0,7.28,7.67,1,0
4344,4.2825,0,0,0,0,0,5.375,5.66,1,1
1208,4.925,1,0,0,0,0,5.859999999999999,7.8149999999999995,0,0
7116,3.7800000000000002,0,0,0,0,0,6.0649999999999995,6.245,0,0
1866,3.8150000000000004,0,0,0,0,0,5.45,6.035,1,0
3223,4.473333333333334,1,0,0,0,0,6.07,6.883333333333333,1,0
4308,3.9616666666666673,0,0,0,1,0,5.511666666666667,5.614999999999999,1,1
2504,3.43,0,0,0,0,0,5.5,6.18,0,0
4390,4.86,0,0,0,0,0,5.33,6.32,0,0
2241,3.965,0,0,0,1,0,5.49,6.5649999999999995,0,0
6818,4.415,0,0,0,0,0,5.25,5.925,0,0
6238,3.8766666666666665,1,0,0,0,0,5.753333333333333,5.516666666666667,0,0
6201,3.3600000000000003,0,0,0,0,0,5.75,6.205,0,0
4728,3.43,1,0,0,0,0,5.5,6.18,0,0
3182,4.0562499999999995,0,0,0,0,0,5.445,5.7525,0,0
239,3.86,1,0,0,0,0,5.9399999999999995,6.0975,0,0
1251,3.085,0,0,0,0,0,5.555,6.75,0,0
3699,4.328333333333333,0,0,0,0,0,5.243333333333334,5.766666666666667,0,0
7143,4.39,0,0,0,0,0,4.75,5.279999999999999,0,0
4104,3.9933333333333336,1,0,0,0,0,6.253333333333333,6.903333333333333,1,0
6063,3.7099999999999995,1,0,0,0,0,5.71,6.1866666666666665,0,0
4571,3.8699999999999997,0,0,0,0,0,5.223333333333334,4.83,0,1
1989,3.74,1,0,0,0,0,5.140000000000001,6.145,0,0
6779,3.56,0,0,0,0,0,5.645,6.355,0,0
2958,3.085,0,0,0,0,0,5.555,6.75,0,0
6021,3.7166666666666663,0,0,0,0,0,5.183333333333334,5.78,0,1
7002,3.74,1,0,0,0,0,5.095000000000001,6.055,0,0
4335,3.5933333333333337,1,0,0,0,0,5.476666666666667,5.713333333333334,0,0
6811,3.43,0,0,0,0,0,5.5,6.18,0,0
1978,3.8033333333333332,0,0,0,0,0,6.323333333333333,6.053333333333334,0,0
1185,3.83,0,0,0,0,0,5.870000000000001,5.300000000000001,0,0
5924,3.43,0,0,0,0,0,5.5,6.18,0,0
1662,3.2350000000000003,0,0,0,1,0,5.32,5.9,0,0
4610,4.86,1,0,0,0,0,5.33,6.32,0,0
5957,5.050000000000001,1,0,0,0,0,5.385,6.365,0,0
126,4.915,0,0,0,0,0,5.470000000000001,7.095,0,0
5750,3.43,1,0,0,0,0,5.5,6.18,0,0
164,4.24,0,0,0,0,0,5.38,6.46,0,0
3106,4.3533333333333335,1,0,0,0,0,6.165,6.566666666666666,1,0
2020,3.8150000000000004,1,0,0,0,0,6.2675,6.2924999999999995,0,0
569,4.4,1,0,0,0,0,6.28,7.44,1,0
2638,3.1633333333333336,1,0,0,0,0,5.31,5.419999999999999,0,0
3484,4.136666666666667,0,0,0,0,0,4.956666666666667,5.221666666666667,0,0
7109,3.986666666666667,0,0,0,0,0,5.726666666666667,5.538333333333334,0,0
3189,3.665,1,0,0,0,0,4.64,6.755,0,0
2160,3.7849999999999997,0,0,0,0,0,5.635,6.227500000000001,1,0
1151,3.52,1,0,0,0,0,5.72,5.86,0,0
5270,3.736666666666667,0,0,0,0,0,5.096666666666667,4.72,0,1
174,4.2425,0,0,0,0,0,5.3950000000000005,6.59,1,0
6486,3.6466666666666665,0,0,0,0,0,5.010000000000001,6.010000000000001,0,0
2663,3.8975,0,0,0,0,0,5.915,6.1375,1,0
